Time,Action,Indoor_Temperature,Ambient_Temperature,Solar_Radiation,Set_Heat_Temperature,Set_Cool_Temperature,Cop,Heat_Pump_Power,Emission_circuit_pump_electrical_power,Electrical_power_heat_pump_evaporator_fan,Occupants,Occupancy_Gain,reaQHeaPumEva_y,Q_Heat_Pump,reaQHeaPumCon_y
31.416666666666668,0.19229689281608364,20.469307063308122,3.6999999999999886,0.0,15.0,30.0,2.343096023389027,1472.8292251581465,20.498644281163177,510.20408163265313,0,0,-1978.1510754796493,3435.384582736358,3450.9803005991944
31.458333333333332,0.24306264682525847,20.414927886291252,3.8999999999999773,0.0,15.0,30.0,2.577878311146874,1575.9764604097559,20.498644281163177,510.20408163265313,0,0,-2486.6990756772693,4030.8466627162575,4062.67553616833
31.5,0.23357463308170473,20.461323766040437,4.600000000000023,0.0,15.0,30.0,2.571925519814556,1564.1286024288443,20.498644281163177,510.20408163265313,0,0,-2458.693666412019,4030.984601849566,4022.82226885862
31.541666666666668,0.18276034957929424,20.54454874999874,5.300000000000011,0.0,15.0,30.0,2.3659377693151242,1466.3702543777026,20.498644281163177,510.20408163265313,0,0,-2002.9705142903924,3535.577360107111,3469.340768632433
31.583333333333332,0.15216270315251867,20.5664504333364,5.300000000000011,0.0,15.0,30.0,2.2006378008958754,1403.2332809844497,20.498644281163177,510.20408163265313,0,0,-1684.774920576978,3152.9521890571873,3088.0082016095234
31.625,0.14745068377148723,20.54877351920061,5.399999999999977,0.0,15.0,30.0,2.179832148717473,1393.6204705647967,20.498644281163177,510.20408163265313,0,0,-1644.2382342598053,3089.569412646582,3037.858704847917
31.666666666666668,0.13105635229715437,20.553800804291882,5.399999999999977,0.0,15.0,30.0,2.080688266712914,1359.8267067302584,20.498644281163177,510.20408163265313,0,0,-1469.5487666891609,2891.980613028129,2829.3754734565114
31.708333333333332,0.10719476345190222,20.56574201583669,5.5,0.0,15.0,30.0,1.9278178378877937,1311.3627314288224,20.498644281163177,510.20408163265313,0,0,-1216.705734209738,2594.1218876479184,2528.068465589744
31.75,0.18055220558341734,20.437680383484917,5.600000000000023,0.0,15.0,30.0,2.385724542224479,1460.5753463268534,20.498644281163177,510.20408163265313,0,0,-2023.9551031663054,3422.6879753009803,3484.530449499992
31.791666666666668,0.2581199810203461,20.35915505147267,5.699999999999989,0.0,15.0,30.0,2.7506674413111067,1622.055562291072,20.498644281163177,510.20408163265313,0,0,-2839.6798609043126,4371.928187963775,4461.7354231916315
31.833333333333332,0.7103117258719386,20.368519592753614,5.600000000000023,0.0,21.0,24.0,4.011606794735849,2551.9735965145983,20.498644281163177,510.20408163265313,5,219,-7685.541023319242,4764.115729944346,10237.514619764444
31.875,0.7005491370973371,20.691652539854203,5.800000000000011,0.0,21.0,24.0,3.6169008890056653,2596.8799534714944,20.498644281163177,510.20408163265313,5,219,-6795.777458870654,9088.45793387149,9392.657412352039
31.916666666666668,0.5617671490658024,21.064462211908335,5.600000000000023,0.0,21.0,24.0,3.381332305785826,2306.711034727892,20.498644281163177,510.20408163265313,5,219,-5493.045507185052,7755.795284281469,7799.756541838072
31.958333333333332,0.41148105357358955,21.314172351199772,5.699999999999989,0.0,21.0,24.0,3.102362635444955,1981.7890990307433,20.498644281163177,510.20408163265313,5,219,-4166.4393531337,6244.2432201263955,6148.2284521651
32.0,0.3187569553741628,21.393504174065185,5.399999999999977,0.0,21.0,24.0,2.8442586006673967,1773.389192361289,20.498644281163177,510.20408163265313,5,219,-3270.588270362714,5175.560411717261,5043.977462704204
32.041666666666664,0.2778831638896908,21.376700207286262,5.300000000000011,0.0,21.0,24.0,2.7141704406898373,1681.2565770293731,20.498644281163177,510.20408163265313,5,219,-2881.9603275067343,4681.482422133781,4563.216904588501
32.083333333333336,0.2566929940039951,21.340633295887983,5.699999999999989,0.0,21.0,24.0,2.6684153976743508,1637.5219417190538,20.498644281163177,510.20408163265313,5,219,-2732.066821638817,4467.000534249472,4369.588763312724
32.125,0.25549887209448496,21.290227945667596,5.5,0.0,21.0,24.0,2.660655528263356,1630.9182661651355,20.498644281163177,510.20408163265313,5,219,-2708.393434843996,4409.280401469809,4339.311701017955
32.166666666666664,0.26163402509463246,21.249375909576543,5.699999999999989,0.0,21.0,24.0,2.7014502001688268,1644.622679924409,20.498644281163177,510.20408163265313,5,219,-2798.243587959176,4489.336044879668,4442.866267883987
32.208333333333336,0.26231662268261136,21.230889536845325,5.899999999999977,0.0,21.0,24.0,2.7186864650243368,1647.3774005590385,20.498644281163177,510.20408163265313,5,219,-2831.325241115302,4517.71695638007,4478.702641686833
32.25,0.2591506333493545,21.223977687194406,6.0,0.0,21.0,24.0,2.7142990708173103,1641.1613270323915,20.498644281163177,510.20408163265313,5,219,-2813.4413379518105,4491.687861763609,4454.602665025324
32.291666666666664,0.2572123039126968,21.217738343417523,5.899999999999977,0.0,21.0,24.0,2.7029077518573037,1635.591854581324,20.498644281163177,510.20408163265313,5,219,-2785.262047995803,4455.497985525981,4420.853902622524
32.333333333333336,0.2700370674630193,21.193404713241648,5.600000000000023,0.0,21.0,24.0,2.7367242402082312,1659.262656187028,20.498644281163177,510.20408163265313,5,219,-2881.6816759394255,4556.395481212886,4540.9443320593355
32.375,0.2699777889665873,21.197039922971385,5.899999999999977,0.0,21.0,24.0,2.7533719706482076,1662.3872326656244,20.498644281163177,510.20408163265313,5,219,-2914.7831781872073,4598.227827847551,4577.170410784971
32.416666666666664,0.25593692404587504,21.2174487387108,6.100000000000023,0.0,21.0,24.0,2.710021320921211,1634.580686895284,20.498644281163177,510.20408163265313,5,219,-2795.1678253070772,4466.959027608883,4429.7485122522585
32.458333333333336,0.2346685777027032,21.239770595452,5.899999999999977,0.0,21.0,24.0,2.611798233229055,1587.0524717791995,20.498644281163177,510.20408163265313,5,219,-2558.008370005502,4201.203892210182,4145.060841834718
32.5,0.19426128306685234,21.28049145195041,6.199999999999989,0.0,21.0,24.0,2.4423034576617884,1503.2792255655304,20.498644281163177,510.20408163265313,5,219,-2168.1848249094824,3759.3109186155816,3671.4640504298304
32.541666666666664,0.1577122438641563,21.299661729435,6.300000000000011,0.0,21.0,24.0,2.2550557882946958,1425.5866246927137,20.498644281163177,510.20408163265313,5,219,-1789.190744974246,3311.8359325200254,3214.777369728802
32.583333333333336,0.1260896212486984,21.307702610430965,6.399999999999977,1.9999999999999996,21.0,24.0,2.069028367385535,1358.5841473916466,20.498644281163177,510.20408163265313,5,219,-1452.364993079613,2923.997757736086,2810.9491404336077
32.625,0.04326105982314334,21.377664176376868,6.899999999999977,2.0000000000000004,21.0,24.0,1.4402837184748378,1185.4979408350605,20.498644281163177,510.20408163265313,5,219,-521.955441558743,1873.60686124872,1707.4533824701841
32.666666666666664,0.09313355949200496,21.2413545098795,7.0,0.0,21.0,24.0,1.868703186006814,1289.6180013483163,20.498644281163177,510.20408163265313,5,219,-1120.2952664413865,2427.8967345781944,2409.9132678513383
32.708333333333336,0.1528375043860681,21.148031441454293,7.0,0.0,21.0,24.0,2.279180289197142,1415.0767263396729,20.498644281163177,510.20408163265313,5,219,-1810.1382560449179,3192.949911756262,3225.2149823750005
32.75,0.20360000556633115,21.097336109070056,7.0,0.0,21.0,24.0,2.5597007614287883,1523.0790748140191,20.498644281163177,510.20408163265313,5,219,-2375.5475927000894,3829.373974688831,3898.6266675176994
32.791666666666664,0.2554788950321951,21.06569427531815,6.899999999999977,0.0,21.0,24.0,2.78655377065176,1634.3588989531072,20.498644281163177,510.20408163265313,5,219,-2919.8700534398276,4470.167982706922,4554.228952476039
32.833333333333336,0.32148200460073945,21.02361662415086,5.300000000000011,0.0,21.0,24.0,2.922952414847014,1758.4965457852436,20.498644281163177,510.20408163265313,5,219,-3381.5051792936374,5039.041310013024,5140.001725003111
32.875,0.38634079514990444,21.001868986961995,4.300000000000011,0.0,21.0,24.0,3.0267227553058595,1884.4608571213703,20.498644281163177,510.20408163265313,5,219,-3819.2797005406974,5603.27511117377,5703.740557732435
32.916666666666664,0.39616727940105445,21.063775503860086,4.199999999999989,0.0,21.0,24.0,3.0265016168070513,1908.0425303299842,20.498644281163177,510.20408163265313,5,219,-3866.651272575361,5723.528010164363,5774.693802980314
32.958333333333336,0.36350114485385665,21.157877985012306,4.600000000000023,0.0,21.0,24.0,2.959461684546613,1848.125898311318,20.498644281163177,510.20408163265313,5,219,-3621.3318859926776,5470.886618930005,5469.457784270635
33.0,0.3382996231342619,21.205970160940296,4.600000000000023,0.0,21.0,24.0,2.885890836726546,1795.9686716768836,20.498644281163177,510.20408163265313,5,219,-3387.000861006072,5206.094532514154,5182.969532640265
33.041666666666664,0.32897096159513517,21.21582201542043,4.5,0.0,21.0,24.0,2.8518395948758024,1775.1426209905558,20.498644281163177,510.20408163265313,5,219,-3287.2793921548723,5088.876549672651,5062.422013092477
33.083333333333336,0.30997881682500844,21.23665602280016,5.0,0.0,21.0,24.0,2.8242725267028255,1741.0709876151677,20.498644281163177,510.20408163265313,5,219,-3176.187969777825,4957.257094384553,4917.258957360874
33.125,0.3022469147672011,21.232752705102826,4.899999999999977,0.0,21.0,24.0,2.7951254462159967,1723.0354399781481,20.498644281163177,510.20408163265313,5,219,-3093.0647630601597,4852.350572761821,4816.1002030148975
33.166666666666664,0.2988228293162436,21.225426660956373,4.899999999999977,0.0,21.0,24.0,2.7855830714139223,1715.3381542695984,20.498644281163177,510.20408163265313,5,219,-3062.878770087805,4811.8708970537355,4778.216924283796
33.208333333333336,0.3009320967684343,21.21350988751317,4.899999999999977,0.0,21.0,24.0,2.7940757954568163,1719.4000671548729,20.498644281163177,510.20408163265313,5,219,-3084.7340431378725,4831.319436927077,4804.134110344255
33.25,0.3065218947699251,21.20023456936633,4.600000000000023,0.0,21.0,24.0,2.79550778536139,1727.4914477769785,20.498644281163177,510.20408163265313,5,219,-3101.7243436275917,4850.086811431369,4829.2157914057625
33.291666666666664,0.3280155268448202,21.170588144129226,4.100000000000023,0.0,21.0,24.0,2.8315596237496705,1766.3453603537173,20.498644281163177,510.20408163265313,5,219,-3235.1668435873753,5004.494458361059,5001.512203975148
33.333333333333336,0.3478938262335324,21.155705450894857,3.8999999999999773,0.0,21.0,24.0,2.873446147796765,1805.5873992223965,20.498644281163177,510.20408163265313,5,219,-3382.670757542153,5185.634971946867,5188.258156805975
33.375,0.34245777634268343,21.18005356821402,4.199999999999989,0.0,21.0,24.0,2.8744194552927276,1798.8544614061332,20.498644281163177,510.20408163265313,5,219,-3371.807799728974,5183.1113080444175,5170.66226110591
33.416666666666664,0.31972958409104313,21.218793228395725,4.399999999999977,0.0,21.0,24.0,2.818362360431179,1754.127882122838,20.498644281163177,510.20408163265313,5,219,-3189.640116230264,4982.646799055405,4943.767998357866
33.458333333333336,0.26110205994308444,21.292865390498832,5.100000000000023,0.0,21.0,24.0,2.660216505649245,1638.3328905427352,20.498644281163177,510.20408163265313,5,219,-2719.9873066843734,4449.363172599753,4358.320197169822
33.5,0.18557034586669818,21.359165797460093,5.399999999999977,0.0,21.0,24.0,2.3510152138632066,1480.715921015443,20.498644281163177,510.20408163265313,5,219,-2000.469736664474,3613.6564574558247,3481.1856577167764
33.541666666666664,0.14417723054092746,21.356633324480015,6.100000000000023,0.0,21.0,24.0,2.1625464242162056,1396.6192735188672,20.498644281163177,510.20408163265313,5,219,-1623.6347424820278,3146.9349787866945,3020.254015939661
33.583333333333336,0.11367492254631344,21.339793316969406,6.600000000000023,0.0,21.0,24.0,1.9919500910838583,1333.614179412752,20.498644281163177,510.20408163265313,5,219,-1322.878706778369,2773.1259342517674,2656.4928861519566
33.625,0.10490658755909192,21.29982970984804,7.0,0.0,21.0,24.0,1.9489571214164578,1315.8764654492054,20.498644281163177,510.20408163265313,5,219,-1248.7103428447883,2650.764583714517,2564.5868082415464
33.666666666666664,0.11404982538663692,21.250777906910344,7.300000000000011,0.0,21.0,24.0,2.028878396331746,1335.906201263013,20.498644281163177,510.20408163265313,5,219,-1374.485029966622,2760.4899547029504,2710.3912312681364
33.708333333333336,0.1327446267646583,21.206923046951374,7.699999999999989,0.0,21.0,24.0,2.175628565584393,1377.4466941159183,20.498644281163177,510.20408163265313,5,219,-1619.3656811581832,3013.3547420000314,2996.81237528838
33.75,0.167283717527254,21.156397069304262,7.800000000000011,0.0,21.0,24.0,2.3981672720733522,1452.1017627306633,20.498644281163177,510.20408163265313,5,219,-2030.2811604101591,3454.498570369579,3482.382923100701
33.791666666666664,0.20423619822162517,21.123852941757036,7.899999999999977,0.0,21.0,24.0,2.6039926071184394,1533.3211927569034,20.498644281163177,510.20408163265313,5,219,-2459.435857519085,3949.8341121720196,3992.757050277004
33.833333333333336,0.21927987632032395,21.132052394297034,7.800000000000011,0.0,21.0,24.0,2.66869381631787,1566.246941188358,20.498644281163177,510.20408163265313,5,219,-2613.5865855658467,4151.455320345037,4179.8335267761495
33.875,0.21417334653278872,21.164604542437814,7.800000000000011,0.0,21.0,24.0,2.638820937874045,1556.1851533513486,20.498644281163177,510.20408163265313,5,219,-2550.3088125861136,4107.651648550239,4106.493965872271
33.916666666666664,0.19538268833853817,21.202881129285288,8.0,0.0,21.0,24.0,2.5510715321126884,1517.4801935162932,20.498644281163177,510.20408163265313,5,219,-2353.7203287106367,3899.3490000733545,3871.200522224269
33.958333333333336,0.18291195021635617,21.21812151531799,8.0,0.0,21.0,24.0,2.483849091675875,1490.2403372904296,20.498644281163177,510.20408163265313,5,219,-2211.291770784316,3736.6138156753277,3701.5321081575835
34.0,0.1787131668439582,21.21681604231503,8.100000000000023,0.0,21.0,24.0,2.4662985671189954,1481.6542106084346,20.498644281163177,510.20408163265313,5,219,-2172.5474460536525,3684.7813887324896,3654.2016565894087
34.041666666666664,0.17895898219022857,21.210258196835355,8.100000000000023,0.0,21.0,24.0,2.4685236445034557,1482.01515920048,20.498644281163177,510.20408163265313,5,219,-2176.3743028069935,3684.242721344541,3658.3894619989383
34.083333333333336,0.18117589619687624,21.20352179938095,8.100000000000023,0.0,21.0,24.0,2.481487721341437,1486.743112603127,20.498644281163177,510.20408163265313,5,219,-2202.591666046714,3710.642933768459,3689.334778713609
34.125,0.18342590365391614,21.19925847648119,8.100000000000023,0.0,21.0,24.0,2.494172234018614,1491.6200607626304,20.498644281163177,510.20408163265313,5,219,-2228.737278526586,3739.28352131737,3720.3573392593107
34.166666666666664,0.18176138016377597,21.202030643180137,8.199999999999989,0.0,21.0,24.0,2.4896665523052426,1488.8046391947432,20.498644281163177,510.20408163265313,5,219,-2217.822474007302,3729.1206847592302,3706.627113120027
34.208333333333336,0.1852184924204119,21.196255400329278,8.0,0.0,21.0,24.0,2.4993601501918348,1494.7393967270827,20.498644281163177,510.20408163265313,5,219,-2241.1526863352956,3752.754984046684,3735.892083101454
34.25,0.19138580875890207,21.18930099120894,7.899999999999977,0.0,21.0,24.0,2.5276503766370415,1507.384853804017,20.498644281163177,510.20408163265313,5,219,-2302.757039663594,3821.57725954036,3810.141893454695
34.291666666666664,0.0,21.185235202752267,7.899999999999977,0.0,15.0,30.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-4.2150268608678804e-12
34.333333333333336,0.0,20.93855437403016,8.0,0.0,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-4.2150268608678804e-12
34.375,0.0,20.647531902542482,8.100000000000023,0.0,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-4.2150268608678804e-12
34.416666666666664,0.07888778516265312,20.485999344426318,8.199999999999989,0.0,15.0,30.0,1.805419283730899,1260.7398955206972,20.498644281163177,510.20408163265313,0,0,-1015.4242235571786,2259.5773158547486,2276.164119141946
34.458333333333336,0.1170715073828984,20.44178470380814,8.199999999999989,0.0,15.0,30.0,2.1099481689081396,1341.6834119920668,20.498644281163177,510.20408163265313,0,0,-1489.199046469805,2795.5489452014212,2830.8824583870864
34.5,0.10895998869839726,20.47600171436511,8.600000000000023,0.0,15.0,30.0,2.0602338622758927,1326.9358866025573,20.498644281163177,510.20408163265313,0,0,-1406.862360030576,2743.1310234458033,2733.7982466476724
34.541666666666664,0.10498261372926598,20.488771953497746,8.199999999999989,0.0,15.0,30.0,2.014398987460004,1316.736304571974,20.498644281163177,510.20408163265313,0,0,-1335.695974046292,2662.544172339832,2652.4322786816115
34.583333333333336,0.08022847876897489,20.527644796489426,8.699999999999989,0.0,15.0,30.0,1.826703993663245,1266.1153549933283,20.498644281163177,510.20408163265313,0,0,-1046.7026203618348,2366.3895923336345,2312.81797540467
34.625,0.03250391635585693,20.582136220491066,9.100000000000023,0.0,15.0,30.0,1.375103816204505,1164.610846824824,20.498644281163177,510.20408163265313,0,0,-436.8499730161759,1706.6655589904385,1601.4608198619758
34.666666666666664,0.0,20.59731252787185,9.5,1.5,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7865415574080816e-12
34.708333333333336,0.009341172441656335,20.546572155352237,9.899999999999977,1.5,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-1.7865415574080816e-12
34.75,0.055846011791846076,20.458909329777327,10.0,0.0,15.0,30.0,1.6424648875834473,1215.673600164314,20.498644281163177,510.20408163265313,0,0,-781.0276028733053,1894.2838732377647,1996.7012030320445
34.791666666666664,0.16562052577033665,20.331671716672986,10.0,0.0,15.0,30.0,2.5349562559357683,1455.9275384418384,20.498644281163177,510.20408163265313,0,0,-2234.785083283202,3526.305936362308,3690.712621762302
34.833333333333336,0.6025142866844563,20.373386234627105,10.100000000000023,0.0,21.0,24.0,4.329708164452869,2421.5126267979394,20.498644281163177,510.20408163265313,5,219,-8062.930363745073,3853.031296600313,10484.442990572752
34.875,0.5499239444548889,20.753284092639433,9.899999999999977,0.0,21.0,24.0,3.7667502935896424,2346.331536037822,20.498644281163177,510.20408163265313,5,219,-6491.713466257945,8528.169391984553,8838.045002229102
34.916666666666664,0.3481394658159307,21.188311155763586,10.100000000000023,0.0,21.0,24.0,3.263233693728031,1896.3209354558885,20.498644281163177,510.20408163265313,5,219,-4291.817435206562,6237.738903343306,6188.138370701514
34.958333333333336,0.17748874009803695,21.41721815978275,10.300000000000011,0.0,21.0,24.0,2.5355034329421637,1502.6659930894223,20.498644281163177,510.20408163265313,5,219,-2307.348791014693,4009.2158269536217,3810.0147840436757
35.0,0.12102682399151815,21.407433896954785,9.699999999999989,0.0,21.0,24.0,2.15188307443762,1367.2276330977288,20.498644281163177,510.20408163265313,5,219,-1574.8863694354493,3094.233746178874,2942.114002566411
35.041666666666664,0.1424963431221896,21.302020546883,9.199999999999989,0.0,21.0,24.0,2.2893631274890858,1410.7856810707133,20.498644281163177,510.20408163265313,5,219,-1819.0150379720017,3295.5709490755053,3229.800719032868
35.083333333333336,0.180891277578344,21.21325333536663,8.600000000000023,0.0,21.0,24.0,2.502013560578769,1490.7320307714913,20.498644281163177,510.20408163265313,5,219,-2239.0997254622093,3739.664595969339,3729.831756179398
35.125,0.21133659054416967,21.16891914682003,8.100000000000023,0.0,21.0,24.0,2.638432558487084,1553.3851246489774,20.498644281163177,510.20408163265313,5,219,-2545.1167640929716,4092.9730667103545,4098.501888743379
35.166666666666664,0.2269338115788984,21.159319570506113,7.699999999999989,0.0,21.0,24.0,2.6904517414682827,1584.1599475454857,20.498644281163177,510.20408163265313,5,219,-2677.9459421055612,4255.132415575054,4262.1058896380555
35.208333333333336,0.24049794892818027,21.155701840974814,7.300000000000011,0.0,21.0,24.0,2.7275289040717676,1610.266875746011,20.498644281163177,510.20408163265313,5,219,-2781.782571173255,4382.93055388669,4392.049446866587
35.25,0.2525606568240719,21.155978963558255,7.100000000000023,0.0,21.0,24.0,2.7649827995262193,1635.0044611595329,20.498644281163177,510.20408163265313,5,219,-2885.7547510969985,4512.140956365526,4520.759212254743
35.291666666666664,0.0,21.15979049156124,6.800000000000011,0.0,15.0,30.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-4.8569706069195985e-12
35.333333333333336,0.0,20.86656351634082,6.600000000000023,0.0,15.0,30.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,-4.8569706069195985e-12
35.375,0.06557706986888566,20.571726747961577,6.600000000000023,0.0,15.0,30.0,1.6423503045298489,1229.4197607599294,20.498644281163177,510.20408163265313,0,0,-789.7181576887501,2091.011078499225,2019.137918479084
35.416666666666664,0.14160702547237974,20.44563298652156,6.699999999999989,0.0,15.0,30.0,2.2121987407150647,1386.337925725056,20.498644281163177,510.20408163265313,0,0,-1680.517087765872,3030.722017423085,3066.855013494504
35.458333333333336,0.16491050915094305,20.436570592334704,6.699999999999989,0.0,15.0,30.0,2.352672265106969,1435.3780110052135,20.498644281163177,510.20408163265313,0,0,-1941.5960253795663,3357.0497836940135,3376.9740364363715
35.5,0.16521320444978504,20.459305412578033,5.800000000000011,0.6785714285714284,15.0,30.0,2.3103162534512465,1430.7168331680753,20.498644281163177,510.20408163265313,0,0,-1874.6915205617413,3306.6761500201515,3305.4083537545
35.541666666666664,0.158553716584728,20.48329097300291,4.800000000000011,4.071428571428571,15.0,30.0,2.225310731831234,1411.2842973910053,20.498644281163177,510.20408163265313,0,0,-1729.2617952905134,3158.3849527843777,3140.5460926491073
35.583333333333336,0.1458718082245472,20.50651100798831,3.8999999999999773,6.109375,15.0,30.0,2.113131020668425,1380.9488804561483,20.498644281163177,510.20408163265313,0,0,-1537.177036833088,2950.1846636540536,2918.125917249219
35.625,0.15641154076520788,20.48806353033376,3.3000000000000114,2.8593750000000004,15.0,30.0,2.1471836300985445,1398.201199069994,20.498644281163177,510.20408163265313,0,0,-1603.9935271250913,3010.013226908914,3002.194726227247
35.666666666666664,0.19991197888618134,20.432736183430848,2.6999999999999886,0.28125,15.0,30.0,2.3362421851698745,1479.24870189594,20.498644281163177,510.20408163265313,0,0,-1976.6345178020451,3424.0657232529693,3455.8832197270713
35.708333333333336,0.2529823833193031,20.38713698257743,2.1000000000000227,0.0,15.0,30.0,2.5207596597294692,1578.2712922865035,20.498644281163177,510.20408163265313,0,0,-2400.1713134143706,3926.7770743432434,3978.4426057049163
35.75,0.30004539775972544,20.36148861474885,2.8999999999999773,0.0,15.0,30.0,2.72854159842706,1679.557030436534,20.498644281163177,510.20408163265313,0,0,-2903.1841940084023,4493.672911278393,4582.7412244767065
35.791666666666664,0.35539535942031564,20.341007701534295,3.6999999999999886,0.0,15.0,30.0,2.9366942726724017,1802.9731493854354,20.498644281163177,510.20408163265313,0,0,-3491.8077721203417,5205.158421338699,5294.780921582331
35.833333333333336,0.7682036780224035,20.41072184692075,4.5,0.0,21.0,24.0,3.926117340971051,2655.8541294927327,20.498644281163177,510.20408163265313,5,219,-7771.340823433912,5286.602031322445,10427.194952890994
35.875,0.7488059704587108,20.728084144004185,4.399999999999977,0.0,21.0,24.0,3.5272470023574627,2674.666631719332,20.498644281163177,510.20408163265313,5,219,-6759.543227321425,9167.19629805757,9434.209859037546
35.916666666666664,0.6150870573689761,21.081591097008015,4.399999999999977,0.0,21.0,24.0,3.3444402144171685,2403.5413870755874,20.498644281163177,510.20408163265313,5,219,-5634.959084859052,7999.990852632546,8038.500471951616
35.958333333333336,0.4943406488591083,21.28298259760186,3.6999999999999886,0.0,21.0,24.0,3.113034353296901,2131.86573559895,20.498644281163177,510.20408163265313,5,219,-4504.7055358922435,6706.825569359224,6636.571271536099
36.0,0.38510253536433775,21.40116839067514,5.0,0.0,21.0,24.0,2.9844007624263336,1916.0418627428576,20.498644281163177,510.20408163265313,5,219,-3802.194933183354,5840.577488463611,5718.236796010557
36.041666666666664,0.3221340656736625,21.407180170072138,4.100000000000023,0.0,21.0,24.0,2.7722546143433484,1765.8045917627474,20.498644281163177,510.20408163265313,5,219,-3129.455335826073,5028.058268920648,4895.259927542949
36.083333333333336,0.3758558686030188,21.25481210106068,2.0,0.0,21.0,24.0,2.7936041703478547,1846.9919581266363,20.498644281163177,510.20408163265313,5,219,-3312.7724786445274,5204.156056948542,5159.7644368215215
36.125,0.3956972579156898,21.214231354442973,3.1000000000000227,0.0,21.0,24.0,2.9157223223533766,1901.5827881284754,20.498644281163177,510.20408163265313,5,219,-3642.9045949697734,5572.663761852927,5544.487383149167
36.166666666666664,0.3998577368282048,21.201139421052858,2.8000000000000114,0.0,21.0,24.0,2.907190027193694,1905.3384369652226,20.498644281163177,510.20408163265313,5,219,-3633.8424653244692,5560.12169418707,5539.180902374116
36.208333333333336,0.40293666621112467,21.198394427507367,3.1999999999999886,0.0,21.0,24.0,2.9407066045068064,1917.3193719056821,20.498644281163177,510.20408163265313,5,219,-3720.95436794939,5656.896691056657,5638.273739911881
36.25,0.35952278464754006,21.259662109909584,4.399999999999977,0.0,21.0,24.0,2.9133337424967247,1843.2760841659197,20.498644281163177,510.20408163265313,5,219,-3526.802328575072,5425.830205932207,5370.0784127378065
36.291666666666664,0.0,21.222514034935784,2.5,0.0,15.0,30.0,1.0,0.0,0.0,0.0,5,219,0.0,0.0,-5.438353622211719e-12
36.333333333333336,0.046823328751996116,20.83296734873545,1.6999999999999886,0.0,15.0,30.0,1.3801645105440272,1184.5034593290613,20.498644281163177,510.20408163265313,0,0,-450.30617784850017,2101.924323729902,1634.8096371826011
36.375,0.16733214293331888,20.55208789139067,2.1000000000000227,0.0,15.0,30.0,2.136197513039448,1415.583601354583,20.498644281163177,510.20408163265313,0,0,-1608.3825674045506,3060.5842772013953,3023.966168713085
