,reaTZon_y,reaTSetHea_y,reaTSetCoo_y,oveHeaPumY_u,weaSta_reaWeaTDryBul_y,weaSta_reaWeaHDirNor_y,cost_tot,tdist_tot
1471890.0,294.54802270327394,294.15,297.15,0.5408382208474453,274.74058238040124,0.0,0.002990471306971365,0.0
1471950.0,294.54909060229613,294.15,297.15,0.5393039764854202,274.74178385416667,0.0,0.003048538710989973,0.0
1472010.0,294.55013670763714,294.15,297.15,0.5377780518212592,274.74296079089504,0.0,0.003106606115008878,0.0
1472070.0,294.5511609284424,294.15,297.15,0.536260599643533,274.74411300540123,0.0,0.0031646735190277824,0.0
1472130.0,294.55216316501946,294.15,297.15,0.5347517784723195,274.74524031249996,0.0,0.0032227409230466872,0.0
1472190.0,294.5531433078503,294.15,297.15,0.5332517531937239,274.74634252700616,0.0,0.0032808083270655917,0.0
1472250.0,294.55410123664274,294.15,297.15,0.5317606956754257,274.74741946373456,0.0,0.0033388757310841995,0.0
1472310.0,294.55503681944,294.15,297.15,0.5302787853514745,274.7484709375,0.0,0.003396943135103401,0.0
1472370.0,294.5559499118053,294.15,297.15,0.5288062097657332,274.74949676311724,0.0,0.003455010539122009,0.0
1472430.0,294.55683750937703,294.15,297.15,0.5273443781812489,274.7504968663194,0.0,0.0035112220953600216,0.0
1472490.0,294.55769936200636,294.15,297.15,0.5258935825793368,274.75147164062497,0.0,0.003565577803817122,0.0
1472550.0,294.5585380266956,294.15,297.15,0.5244528995777124,274.7524207899305,0.0,0.0036199335122742236,0.0
1472610.0,294.5593531709714,294.15,297.15,0.5230226341142662,274.75334389756944,0.0,0.0036742892207313237,0.0
1472670.0,294.5601444209956,294.15,297.15,0.5216031175861252,274.754240546875,0.0,0.003728644929188147,0.0
1472730.0,294.56091137734734,294.15,297.15,0.5201946985128564,274.75511032118055,0.0,0.0037830006376452477,0.0
1472790.0,294.5616536293968,294.15,297.15,0.5187977339785046,274.7559528038194,0.0,0.003837356346102349,0.0
1472850.0,294.5623707679714,294.15,297.15,0.5174125820389627,274.756767578125,0.0,0.0038917120545594493,0.0
1472910.0,294.56306239621244,294.15,297.15,0.5160395951643139,274.75755422743055,0.0,0.00394606776301655,0.0
1472970.0,294.56372813864124,294.15,297.15,0.5146791147126503,274.75831233506943,0.0,0.004000423471473651,0.0
1473030.0,294.5643676492551,294.15,297.15,0.5133314659492532,274.75904148437496,0.0,0.004054779179930752,0.0
1473090.0,294.5649806144455,294.15,297.15,0.5119969561496747,274.75974125868055,0.0,0.004109134888387576,0.0
1473150.0,294.5655667617631,294.15,297.15,0.5106758691697572,274.76041124131945,0.0,0.004163490596844676,0.0
1473210.0,294.5661258601907,294.15,297.15,0.509368465092051,274.76105101562496,0.0,0.004217846305301777,0.0
1473270.0,294.56665772298186,294.15,297.15,0.5080749783274209,274.76166016493056,0.0,0.004272202013758878,0.0
1473330.0,294.567162208844,294.15,297.15,0.506795616701473,274.76223827256945,0.0,0.004326557722215979,0.0
1473390.0,294.5676392223406,294.15,297.15,0.505530561007359,274.762784921875,0.0,0.004380913430672801,0.0
1473450.0,294.568088713639,294.15,297.15,0.5042799649511623,274.7632996961805,0.0,0.004435269139130181,0.0
1473510.0,294.5685106777189,294.15,297.15,0.5030439554243809,274.76378217881944,0.0,0.004489624847587003,0.0
1473570.0,294.5689051531399,294.15,297.15,0.5018226330456727,274.764231953125,0.0,0.004543980556044104,0.0
1473630.0,294.5692722204576,294.15,297.15,0.500616072920299,274.76464860243055,0.0,0.004598336264501205,0.0
1473690.0,294.56961200036596,294.15,297.15,0.49942432557203414,274.7650317100694,0.0,0.004652691972958306,0.0
1473750.0,294.5699246516287,294.15,297.15,0.4982474180105587,274.765380859375,0.0,0.004707047681415407,0.0
1473810.0,294.57021036885965,294.15,297.15,0.49708535489940775,274.76569563368054,0.0,0.004761403389872229,0.0
1473870.0,294.57046938019903,294.15,297.15,0.4959381197967214,274.7659756163194,0.0,0.004815759098329609,0.0
1473930.0,294.57070194492667,294.15,297.15,0.4948056764444635,274.766220390625,0.0,0.004870114806786431,0.0
1473990.0,294.5709083510469,294.15,297.15,0.4936879700855041,274.7664295399305,0.0,0.004924470515243532,0.0
1474050.0,294.57108891287567,294.15,297.15,0.49258492879027466,274.7666026475694,0.0,0.004978826223700633,0.0
1474110.0,294.57124396865163,294.15,297.15,0.4914964647797117,274.76673929687496,0.0,0.005033181932157734,0.0
1474170.0,294.57137387819404,294.15,297.15,0.49042247573086395,274.7668390711805,0.0,0.005087537640614835,0.0
1474230.0,294.5714790225137,294.15,297.15,0.48936284491649684,274.7669015538194,0.0,0.005141893349071658,0.0
1474290.0,294.5715597978071,294.15,297.15,0.48831744472530925,274.76692632812495,0.0,0.0051962490575287595,0.0
1474350.0,294.57161661332924,294.15,297.15,0.4872861378898316,274.76691297743054,0.0,0.00525060476598586,0.0
1474410.0,294.57164989317556,294.15,297.15,0.4862687763438462,274.7668610850694,0.0,0.0053049604744429615,0.0
1474470.0,294.57166007247724,294.15,297.15,0.4852652034534502,274.766770234375,0.0,0.005359316182900062,0.0
1474530.0,294.57164759559157,294.15,297.15,0.4842752550593683,274.76664000868055,0.0,0.005413671891356884,0.0
1474590.0,294.5716129144015,294.15,297.15,0.4832987604614525,274.7664699913194,0.0,0.005468027599814264,0.0
1474650.0,294.5715564867256,294.15,297.15,0.48233554334422973,274.76625976562497,0.0,0.005522383308271086,0.0
1474710.0,294.5714787748409,294.15,297.15,0.4813854226415908,274.7660089149305,0.0,0.005576739016728188,0.0
1474770.0,294.57138024457606,294.15,297.15,0.4804482130642309,274.76571702256945,0.0,0.005631094725185288,0.0
1474830.0,294.57126136266515,294.15,297.15,0.4795237266791139,274.765383671875,0.0,0.005685450433642389,0.0
1474890.0,294.5711225964902,294.15,297.15,0.4786117730614888,274.76500844618056,0.0,0.00573980614209949,0.0
1474950.0,294.5709644142164,294.15,297.15,0.47771215921170135,274.7645909288194,0.0,0.005794161850556314,0.0
1475010.0,294.57078728217334,294.15,297.15,0.47682469113006914,274.764130703125,0.0,0.005848517559013692,0.0
1475070.0,294.57059166461767,294.15,297.15,0.4759491739690198,274.76362735243055,0.0,0.005902873267470516,0.0
1475130.0,294.5703780230153,294.15,297.15,0.47508541247549396,274.76308046006943,0.0,0.005957228975927615,0.0
1475190.0,294.5701468154208,294.15,297.15,0.47423321137796015,274.762489609375,0.0,0.006011584684384718,0.0
1475250.0,294.56989849595146,294.15,297.15,0.473392375719218,274.76185438368054,0.0,0.006065940392841817,0.0
1475310.0,294.56963351435104,294.15,297.15,0.4725627111372755,274.76117436631944,0.0,0.006120296101298918,0.0
1475370.0,294.5693523156401,294.15,297.15,0.471744024096054,274.760449140625,0.0,0.006174651809755741,0.0
1475430.0,294.56905534054806,294.15,297.15,0.4709361216467876,274.75967828993055,0.0,0.006229007518212842,0.0
1475490.0,294.5687430221652,294.15,297.15,0.47013881346433617,274.75886139756943,0.0,0.0062833632266699425,0.0
1475550.0,294.5684157911692,294.15,297.15,0.4693519087326633,274.757998046875,0.0,0.006337718935127044,0.0
1475610.0,294.5680740717738,294.15,297.15,0.46857521859695755,274.7570878211805,0.0,0.006392074643584145,0.0
1475670.0,294.5677182828732,294.15,297.15,0.4678085555033327,274.7561303038194,0.0,0.006446430352041246,0.0
1475730.0,294.5673488381266,294.15,297.15,0.4670517331714737,274.755125078125,0.0,0.006500786060498347,0.0
1475790.0,294.56696614610496,294.15,297.15,0.4663045665297217,274.7540717274305,0.0,0.006555141768955169,0.0
1475850.0,294.56657061049117,294.15,297.15,0.46556687161735943,274.7529698350694,0.0,0.006609497477412271,0.0
1475910.0,294.5661626303338,294.15,297.15,0.4648384654533457,274.75181898437495,0.0,0.006663853185869371,0.0
1475970.0,294.5657426003507,294.15,297.15,0.46411916587406743,274.75061875868056,0.0,0.006718208894326472,0.0
1476030.0,294.5653113803544,294.15,297.15,0.46340842203269733,274.74935076678236,0.0,0.006771576156364647,0.0
1476090.0,294.5648703290611,294.15,297.15,0.4627052235192369,274.74790820312495,0.0,0.00682395497198364,0.0
1476150.0,294.56441781942203,294.15,297.15,0.4620108328626369,274.74627640335643,0.0,0.00687633378760317,0.0
1476210.0,294.5639532563314,294.15,297.15,0.461325734390226,274.74445883969906,0.0,0.006928712603222162,0.0
1476270.0,294.56347648481494,294.15,297.15,0.46065007879508124,274.742458984375,0.0,0.006981091418841423,0.0
1476330.0,294.56298736934775,294.15,297.15,0.45998400280757645,274.7402803096065,0.0,0.007033470234460684,0.0
1476390.0,294.5624857726915,294.15,297.15,0.45932764461919195,274.7379262876157,0.0,0.007085849050079945,0.0
1476450.0,294.561971554667,294.15,297.15,0.45868114481656497,274.735400390625,0.0,0.007138227865699206,0.0
1476510.0,294.5614445730687,294.15,297.15,0.45804464583907795,274.7327060908565,0.0,0.007190606681318199,0.0
1476570.0,294.5609046850535,294.15,297.15,0.457418291159687,274.7298468605324,0.0,0.0072429854969377275,0.0
1476630.0,294.560351745458,294.15,297.15,0.4568022275779676,274.72682617187496,0.0,0.0072953643125567205,0.0
1476690.0,294.55978561726545,294.15,297.15,0.45619659536918516,274.72364749710647,0.0,0.0073477431281759814,0.0
1476750.0,294.55920616540493,294.15,297.15,0.4556015349513985,274.7203143084491,0.0,0.0074001219437952424,0.0
1476810.0,294.5586132585873,294.15,297.15,0.4550171853193839,274.716830078125,0.0,0.007452500759414503,0.0
1476870.0,294.5580067701992,294.15,297.15,0.4544436832699409,274.71319827835646,0.0,0.007504879575033764,0.0
1476930.0,294.557386578301,294.15,297.15,0.4538811633578757,274.7094223813657,0.0,0.007557258390652757,0.0
1476990.0,294.5567525651586,294.15,297.15,0.4533297581542375,274.70550585937497,0.0,0.0076096372062720175,0.0
1477050.0,294.55610461639077,294.15,297.15,0.45278959874054203,274.70145218460647,0.0,0.0076620160218912785,0.0
1477110.0,294.5554426197877,294.15,297.15,0.45226081540528035,274.6972648292824,0.0,0.0077143948375105395,0.0
1477170.0,294.5547664638629,294.15,297.15,0.4517435385062283,274.692947265625,0.0,0.0077667736531298,0.0
1477230.0,294.55407603620387,294.15,297.15,0.45123789946053255,274.68850296585646,0.0,0.007819152468748793,0.0
1477290.0,294.55337122169067,294.15,297.15,0.4507440318217111,274.68393540219904,0.0,0.007871531284368322,0.0
1477350.0,294.5526519006516,294.15,297.15,0.4502620724026353,274.679248046875,0.0,0.007923910099987315,0.0
1477410.0,294.5519179470247,294.15,297.15,0.449792162403217,274.67444437210645,0.0,0.007976288915606575,0.0
1477470.0,294.5511692265897,294.15,297.15,0.44933444850405424,274.66952785011574,0.0,0.008028667731225837,0.0
1477530.0,294.55040559533404,294.15,297.15,0.4488890838871051,274.66450195312495,0.0,0.008081046546845097,0.0
1477590.0,294.5496268980106,294.15,297.15,0.44845622914844635,274.65937015335646,0.0,0.008133425362464359,0.0
1477650.0,294.54883296694135,294.15,297.15,0.44803605306935906,274.65413592303236,0.0,0.00818580417808335,0.0
1477710.0,294.5480236211142,294.15,297.15,0.4476287332160804,274.64880273437495,0.0,0.00823818299370288,0.0
1477770.0,294.5471986656179,294.15,297.15,0.4472344563403363,274.64337405960646,0.0,0.008290561809321872,0.0
1477830.0,294.54635789144425,294.15,297.15,0.4468534185607497,274.6378533709491,0.0,0.008342940624941134,0.0
1477890.0,294.54550107569037,294.15,297.15,0.44648582530473224,274.632244140625,0.0,0.008395319440560396,0.0
1477950.0,294.54462798224375,294.15,297.15,0.44613189095826766,274.62654984085646,0.0,0.008447698256179654,0.0
1478010.0,294.543738362859,294.15,297.15,0.4457918382769415,274.62077394386574,0.0,0.008500077071798916,0.0
1478070.0,294.54283195870636,294.15,297.15,0.44546589750797294,274.61491992187496,0.0,0.008552455887417909,0.0
1478130.0,294.54190850238854,294.15,297.15,0.4451543052231224,274.6089912471065,0.0,0.008604834703037169,0.0
1478190.0,294.5409677204223,294.15,297.15,0.4448573028627944,274.6029913917824,0.0,0.00865721351865643,0.0
1478250.0,294.5400093361749,294.15,297.15,0.444575134994965,274.596923828125,0.0,0.00870959233427569,0.0
1478310.0,294.53903307323833,294.15,297.15,0.4443080472970551,274.5907920283565,0.0,0.008761971149894953,0.0
1478370.0,294.53803865922,294.15,297.15,0.44405628427222826,274.58459946469907,0.0,0.008814349965514213,0.0
1478430.0,294.53702582991866,294.15,297.15,0.4438200867161152,274.578349609375,0.0,0.008866728781133473,0.0
1478490.0,294.535994333849,294.15,297.15,0.4435996889552318,274.5720459346065,0.0,0.008919107596752466,0.0
1478550.0,294.53494393707024,294.15,297.15,0.44339531588150943,274.5656919126157,0.0,0.008971486412371728,0.0
1478610.0,294.5338744282691,294.15,297.15,0.4432071798123415,274.559291015625,0.0,0.009023865227990986,0.0
1478670.0,294.53278562403875,294.15,297.15,0.4430354772093081,274.55284671585645,0.0,0.00907624404361025,0.0
1478730.0,294.5316773742902,294.15,297.15,0.442880385293721,274.54636248553237,0.0,0.00912862285922951,0.0
1478790.0,294.53054956772667,294.15,297.15,0.4427420585996802,274.53984179687495,0.0,0.009181001674848503,0.0
1478850.0,294.5294021373056,294.15,297.15,0.442620625509957,274.53328812210646,0.0,0.00923338049046803,0.0
1478910.0,294.5282350656078,294.15,297.15,0.44251618482340876,274.526704933449,0.0,0.009285759306087025,0.0
1478970.0,294.52704839002786,294.15,297.15,0.4424288024055875,274.520095703125,0.0,0.009338138121706285,0.0
1479030.0,294.5258422076986,294.15,297.15,0.44235850797637905,274.51346390335647,0.0,0.009390516937325547,0.0
1479090.0,294.5246166800571,294.15,297.15,0.4423052920912904,274.50681300636575,0.0,0.009442895752944807,0.0
1479150.0,294.5233720369595,294.15,297.15,0.44226910337390785,274.50014648437497,0.0,0.009495274568564067,0.0
1479210.0,294.52210858025,294.15,297.15,0.44224984605855006,274.49346780960644,0.0,0.00954765338418306,0.0
1479270.0,294.5208266866927,294.15,297.15,0.44224737790069274,274.4867804542824,0.0,0.009600032199802587,0.0
1479330.0,294.51952681017355,294.15,297.15,0.4422615085135943,274.480087890625,0.0,0.009652411015421582,0.0
1479390.0,294.5182094830858,294.15,297.15,0.4422919981868506,274.47339359085646,0.0,0.009704789831040842,0.0
1479450.0,294.51687531681785,294.15,297.15,0.4423385572393743,274.46670102719906,0.0,0.009757168646660104,0.0
1479510.0,294.5155250012681,294.15,297.15,0.4424008459560249,274.460013671875,0.0,0.009809547462279364,0.0
1479570.0,294.51415930332126,294.15,297.15,0.4424784751519459,274.4533349971065,0.0,0.009861926277898624,0.0
1479630.0,294.51277795763957,294.15,297.15,0.4425721167317798,274.44659768518517,0.0,0.009914285577859054,0.0
1479690.0,294.51138233695633,294.15,297.15,0.44268033545573343,274.43938749999995,0.0,0.009966625362161188,0.0
1479750.0,294.50997140786694,294.15,297.15,0.44280383962870623,274.43165509259256,0.0,0.010018965146463322,0.0
1479810.0,294.50854385960804,294.15,297.15,0.44294370313083975,274.4234226851852,0.0,0.010071304930765454,0.0
1479870.0,294.5070991274948,294.15,297.15,0.44310034206860627,274.41471249999995,0.0,0.010123644715067588,0.0
1479930.0,294.5056368614526,294.15,297.15,0.4432740421704782,274.4055467592592,0.0,0.010175984499369453,0.0
1479990.0,294.50415687098007,294.15,297.15,0.44346499696609176,274.39594768518515,0.0,0.010228324283671854,0.0
1480050.0,294.502659102123,294.15,297.15,0.44367331875538685,274.38593749999995,0.0,0.01028066406797372,0.0
1480110.0,294.50114361612236,294.15,297.15,0.44389905068180713,274.3755384259259,0.0,0.010333003852275854,0.0
1480170.0,294.49961057245315,294.15,297.15,0.4441421765345112,274.3647726851852,0.0,0.01038534363657799,0.0
1480230.0,294.4980602236232,294.15,297.15,0.4444026259250432,274.3536625,0.0,0.010437683420880122,0.0
1480290.0,294.4964928808699,294.15,297.15,0.44468028706793655,274.34223009259256,0.0,0.010490023205182256,0.0
1480350.0,294.4949089237056,294.15,297.15,0.4449750073557482,274.33049768518515,0.0,0.01054236298948412,0.0
1480410.0,294.4933087903179,294.15,297.15,0.44528659759628614,274.3184875,0.0,0.010594702773786522,0.0
1480470.0,294.49169297053305,294.15,297.15,0.44561483557740217,274.30622175925924,0.0,0.010647042558088389,0.0
1480530.0,294.4900620006737,294.15,297.15,0.44595946888626187,274.2937226851852,0.0,0.01069938234239052,0.0
1480590.0,294.48841645928053,294.15,297.15,0.44632021727138144,274.2810125,0.0,0.010751722126692653,0.0
1480650.0,294.48675696344446,294.15,297.15,0.44669677466121044,274.2681134259259,0.0,0.010804061910994789,0.0
1480710.0,294.48508416561674,294.15,297.15,0.4470888109115479,274.25504768518516,0.0,0.010856401695296922,0.0
1480770.0,294.48339875080364,294.15,297.15,0.4474959733359498,274.2418375,0.0,0.010908741479598787,0.0
1480830.0,294.481701434077,294.15,297.15,0.4479178880584989,274.22850509259257,0.0,0.01096108126390092,0.0
1480890.0,294.4799929583494,294.15,297.15,0.44835416121845345,274.21507268518513,0.0,0.011013421048203055,0.0
1480950.0,294.47827409237243,294.15,297.15,0.4488043800503366,274.20156249999997,0.0,0.011065760832505187,0.0
1481010.0,294.47654562893007,294.15,297.15,0.4492681138559201,274.18799675925925,0.0,0.01111810061680732,0.0
1481070.0,294.4748083832005,294.15,297.15,0.44974491488249263,274.17439768518517,0.0,0.011170440401109455,0.0
1481130.0,294.4730631912679,294.15,297.15,0.4502343191184981,274.16078749999997,0.0,0.011222780185411587,0.0
1481190.0,294.47131090865605,294.15,297.15,0.4507358470823758,274.1471884259259,0.0,0.011275119969713452,0.0
1481250.0,294.4695524088869,294.15,297.15,0.45124900460347306,274.1336226851852,0.0,0.011327459754015586,0.0
1481310.0,294.46778858266924,294.15,297.15,0.451773283229498,274.1201125,0.0,0.011379799538317721,0.0
1481370.0,294.46602033698974,294.15,297.15,0.45230816069661933,274.10668009259257,0.0,0.011432139322619855,0.0
1481430.0,294.4642485940806,294.15,297.15,0.45285310147796903,274.09334768518517,0.0,0.011484479106921987,0.0
1481490.0,294.4624742908679,294.15,297.15,0.4534075570471803,274.0801375,0.0,0.011536818891223852,0.0
1481550.0,294.46069837791674,294.15,297.15,0.45397096644769236,274.06707175925925,0.0,0.011589158675526253,0.0
1481610.0,294.458921818773,294.15,297.15,0.45454275662777804,274.05417268518516,0.0,0.01164149845982812,0.0
1481670.0,294.4571455893341,294.15,297.15,0.4551223427609283,274.04146249999997,0.0,0.011693838244130254,0.0
1481730.0,294.4553706772638,294.15,297.15,0.4557091285429822,274.0289634259259,0.0,0.011746178028432388,0.0
1481790.0,294.4535980814585,294.15,297.15,0.45630250646026094,274.01669768518514,0.0,0.01179851781273452,0.0
1481850.0,294.45182881156137,294.15,297.15,0.4569018580319585,274.0046875,0.0,0.011850857597036654,0.0
1481910.0,294.4500638875207,294.15,297.15,0.45750655402757334,273.9929550925926,0.0,0.01190319738133852,0.0
1481970.0,294.4483043391866,294.15,297.15,0.4581159546634256,273.98152268518515,0.0,0.01195553716564092,0.0
1482030.0,294.4465512059435,294.15,297.15,0.4587294097795904,273.97041249999995,0.0,0.012007876949942787,0.0
1482090.0,294.4448055363735,294.15,297.15,0.4593462589994541,273.9596467592592,0.0,0.01206021673424492,0.0
1482150.0,294.44306838794876,294.15,297.15,0.45996583187390516,273.9492476851852,0.0,0.012112556518547053,0.0
1482210.0,294.44134082674753,294.15,297.15,0.4605874480120885,273.9392375,0.0,0.012164896302849186,0.0
1482270.0,294.43962392719334,294.15,297.15,0.46121041719991385,273.92963842592593,0.0,0.01221723608715132,0.0
1482330.0,294.43791877181286,294.15,297.15,0.4618340395082352,273.9204726851852,0.0,0.012269575871453185,0.0
1482390.0,294.436226451012,294.15,297.15,0.4624576053913026,273.91176249999995,0.0,0.012321915655755319,0.0
1482450.0,294.43454806286553,294.15,297.15,0.46308039577790283,273.9035300925926,0.0,0.012374255440057453,0.0
1482510.0,294.43288471292084,294.15,297.15,0.46370168215519525,273.8957976851852,0.0,0.012426595224359585,0.0
1482570.0,294.43123751401254,294.15,297.15,0.46432072664658536,273.88858749999997,0.0,0.01247893500866172,0.0
1482630.0,294.4296075860865,294.15,297.15,0.464936782084989,273.8819217592592,0.0,0.012531274792963587,0.0
1482690.0,294.4279960560325,294.15,297.15,0.4655490920815811,273.87582268518514,0.0,0.012583614577265985,0.0
1482750.0,294.4264040575234,294.15,297.15,0.4661568910914309,273.87031249999995,0.0,0.012635954361567852,0.0
1482810.0,294.4248327308601,294.15,297.15,0.4667594044764015,273.8654134259259,0.0,0.012688294145869987,0.0
1482870.0,294.42328322282106,294.15,297.15,0.46735584856577117,273.8611476851852,0.0,0.012740633930172118,0.0
1482930.0,294.4217566865155,294.15,297.15,0.467945430715714,273.8575375,0.0,0.012792973714474253,0.0
1482990.0,294.4202542812394,294.15,297.15,0.4685273493673903,273.8546050925926,0.0,0.012845313498776387,0.0
1483050.0,294.4187771723332,294.15,297.15,0.4691007941048959,273.8523726851852,0.0,0.012897653283078252,0.0
1483110.0,294.4173265310409,294.15,297.15,0.46966494571282535,273.8508625,0.0,0.012949993067380653,0.0
1483170.0,294.4159035343669,294.15,297.15,0.47021897623597253,273.85009675925926,0.0,0.01300233285168252,0.0
1483230.0,294.41451201860366,294.15,297.15,0.470761076318436,273.84999999999997,0.0,0.013055217830017604,0.0
1483290.0,294.41314778880263,294.15,297.15,0.47129282740670814,273.84999999999997,0.0,0.013108648002385644,0.0
1483350.0,294.4118084879035,294.15,297.15,0.47181531023424544,273.84999999999997,0.0,0.013162078174753686,0.0
1483410.0,294.41049430541653,294.15,297.15,0.4723286443830895,273.84999999999997,0.0,0.013215508347121725,0.0
1483470.0,294.4092041764674,294.15,297.15,0.47283340042304195,273.84999999999997,0.0,0.013268938519489492,0.0
1483530.0,294.40793702420666,294.15,297.15,0.47333012368616983,273.84999999999997,0.0,0.013322368691857532,0.0
1483590.0,294.4066918866604,294.15,297.15,0.4738192907224912,273.84999999999997,0.0,0.013375798864225574,0.0
