,reaTZon_y,reaTSetHea_y,reaTSetCoo_y,oveHeaPumY_u,weaSta_reaWeaTDryBul_y,weaSta_reaWeaHDirNor_y,cost_tot,tdist_tot
9425670.0,295.6651259765349,294.15,297.15,0.0,283.0016554340278,0.0,0.0,0.0
9425730.0,295.66113597485804,294.15,297.15,0.0,282.9917907465277,0.0,0.0,0.0
9425790.0,295.6571436897891,294.15,297.15,0.0,282.98195953124997,0.0,0.0,0.0
9425850.0,295.65314947409047,294.15,297.15,0.0,282.9721592881944,0.0,0.0,0.0
9425910.0,295.64915366930944,294.15,297.15,0.0,282.9623875173611,0.0,0.0,0.0
9425970.0,295.6451566037841,294.15,297.15,0.0,282.95264171875,0.0,0.0,0.0
9426030.0,295.6411585911037,294.15,297.15,0.0,282.9429193923611,0.0,0.0,0.0
9426090.0,295.63715992895794,294.15,297.15,0.0,282.9332180381944,0.0,0.0,0.0
9426150.0,295.63316089831534,294.15,297.15,0.0,282.92353515624995,0.0,0.0,0.0
9426210.0,295.6291617628811,294.15,297.15,0.0,282.9138682465277,0.0,0.0,0.0
9426270.0,295.6251627687884,294.15,297.15,0.0,282.90421480902774,0.0,0.0,0.0
9426330.0,295.6211641444843,294.15,297.15,0.0,282.89457234375,0.0,0.0,0.0
9426390.0,295.61716610077656,294.15,297.15,0.0,282.8849383506944,0.0,0.0,0.0
9426450.0,295.61316883101256,294.15,297.15,0.0,282.87531032986107,0.0,0.0,0.0
9426510.0,295.60917251136357,294.15,297.15,0.0,282.86568578124997,0.0,0.0,0.0
9426570.0,295.6051773011951,294.15,297.15,0.0,282.8560622048611,0.0,0.0,0.0
9426630.0,295.60118334550145,294.15,297.15,0.0,282.8464371006944,0.0,0.0,0.0
9426690.0,295.59719077098373,294.15,297.15,0.0,282.83680796874995,0.0,0.0,0.0
9426750.0,295.5931996873054,294.15,297.15,0.0,282.82717230902773,0.0,0.0,0.0
9426810.0,295.5892101914728,294.15,297.15,0.0,282.81752762152774,0.0,0.0,0.0
9426870.0,295.58522236625663,294.15,297.15,0.0,282.80787140625,0.0,0.0,0.0
9426930.0,295.58123628076885,294.15,297.15,0.0,282.79820116319445,0.0,0.0,0.0
9426990.0,295.5772519910431,294.15,297.15,0.0,282.7885143923611,0.0,0.0,0.0
9427050.0,295.57326954061574,294.15,297.15,0.0,282.77880859375,0.0,0.0,0.0
9427110.0,295.5692889610991,294.15,297.15,0.0,282.7690812673611,0.0,0.0,0.0
9427170.0,295.56531027274707,294.15,297.15,0.0,282.75932991319445,0.0,0.0,0.0
9427230.0,295.56133348500725,294.15,297.15,0.0,282.74955203125,0.0,0.0,0.0
9427290.0,295.5573585970592,294.15,297.15,0.0,282.73974512152773,0.0,0.0,0.0
9427350.0,295.5533855983364,294.15,297.15,0.0,282.72990668402775,0.0,0.0,0.0
9427410.0,295.54941446903115,294.15,297.15,0.0,282.72003421874996,0.0,0.0,0.0
9427470.0,295.5454451805811,294.15,297.15,0.0,282.7101252256944,0.0,0.0,0.0
9427530.0,295.54147769613735,294.15,297.15,0.0,282.70017720486106,0.0,0.0,0.0
9427590.0,295.5375119710135,294.15,297.15,0.0,282.69018765625,0.0,0.0,0.0
9427650.0,295.53354795311554,294.15,297.15,0.0,282.6801540798611,0.0,0.0,0.0
9427710.0,295.5295855833534,294.15,297.15,0.0,282.67007397569444,0.0,0.0,0.0
9427770.0,295.5256247960334,294.15,297.15,0.0,282.65994484375,0.0,0.0,0.0
9427830.0,295.521665519232,294.15,297.15,0.0,282.64976418402773,0.0,0.0,0.0
9427890.0,295.5177076751527,294.15,297.15,0.0,282.63952949652776,0.0,0.0,0.0
9427950.0,295.51375118046417,294.15,297.15,0.0,282.62923828124997,0.0,0.0,0.0
9428010.0,295.5097959466227,294.15,297.15,0.0,282.6188880381944,0.0,0.0,0.0
9428070.0,295.5058418801773,294.15,297.15,0.0,282.6084762673611,0.0,0.0,0.0
9428130.0,295.50188888305956,294.15,297.15,0.0,282.59800046875,0.0,0.0,0.0
9428190.0,295.49793685285823,294.15,297.15,0.0,282.5874581423611,0.0,0.0,0.0
9428250.0,295.49398568307913,294.15,297.15,0.0,282.5768467881944,0.0,0.0,0.0
9428310.0,295.4900352633913,294.15,297.15,0.0,282.56616390625,0.0,0.0,0.0
9428370.0,295.4860854798592,294.15,297.15,0.0,282.5554069965278,0.0,0.0,0.0
9428430.0,295.48213621131816,294.15,297.15,0.0,282.5445708506944,0.0,0.0,0.0
9428490.0,295.4781872892933,294.15,297.15,0.0,282.53363796875,0.0,0.0,0.0
9428550.0,295.47423853526425,294.15,297.15,0.0,282.52260633680555,0.0,0.0,0.0
9428610.0,295.470289787457,294.15,297.15,0.0,282.51147678819444,0.0,0.0,0.0
9428670.0,295.4663408974962,294.15,297.15,0.0,282.50025015625,0.0,0.0,0.0
9428730.0,295.4623917284563,294.15,297.15,0.0,282.4889272743055,0.0,0.0,0.0
9428790.0,295.45844215324456,294.15,297.15,0.0,282.47750897569443,0.0,0.0,0.0
9428850.0,295.4544920532626,294.15,297.15,0.0,282.46599609375,0.0,0.0,0.0
9428910.0,295.45054131729603,294.15,297.15,0.0,282.45438946180553,0.0,0.0,0.0
9428970.0,295.44658984059333,294.15,297.15,0.0,282.44268991319444,0.0,0.0,0.0
9429030.0,295.44263752409955,294.15,297.15,0.0,282.43089828125,0.0,0.0,0.0
9429090.0,295.4386842738175,294.15,297.15,0.0,282.4190153993055,0.0,0.0,0.0
9429150.0,295.4347300002736,294.15,297.15,0.0,282.4070421006944,0.0,0.0,0.0
9429210.0,295.4307746180702,294.15,297.15,0.0,282.39497921875,0.0,0.0,0.0
9429270.0,295.4268180455084,294.15,297.15,0.0,282.38282758680555,0.0,0.0,0.0
9429330.0,295.42286020426934,294.15,297.15,0.0,282.3705880381944,0.0,0.0,0.0
9429390.0,295.4189010191442,294.15,297.15,0.0,282.35826140625,0.0,0.0,0.0
9429450.0,295.4149404178032,294.15,297.15,0.0,282.34584852430555,0.0,0.0,0.0
9429510.0,295.41097833059877,294.15,297.15,0.0,282.3333502256944,0.0,0.0,0.0
9429570.0,295.4070146903947,294.15,297.15,0.0,282.32076734375,0.0,0.0,0.0
9429630.0,295.4030494324199,294.15,297.15,0.0,282.30810071180554,0.0,0.0,0.0
9429690.0,295.39908249413986,294.15,297.15,0.0,282.2953511631944,0.0,0.0,0.0
9429750.0,295.39511381514507,294.15,297.15,0.0,282.28251953125,0.0,0.0,0.0
9429810.0,295.39114333705226,294.15,297.15,0.0,282.26960664930556,0.0,0.0,0.0
9429870.0,295.3871710034174,294.15,297.15,0.0,282.2566133506944,0.0,0.0,0.0
9429930.0,295.3831967596582,294.15,297.15,0.0,282.24354046875,0.0,0.0,0.0
9429990.0,295.379220552985,294.15,297.15,0.0,282.23038883680556,0.0,0.0,0.0
9430050.0,295.3752423323382,294.15,297.15,0.0,282.2171592881944,0.0,0.0,0.0
9430110.0,295.37126204833214,294.15,297.15,0.0,282.20385265625,0.0,0.0,0.0
9430170.0,295.3672796532035,294.15,297.15,0.0,282.19046977430554,0.0,0.0,0.0
9430230.0,295.3632951009794,294.15,297.15,0.0,282.1770114756944,0.0,0.0,0.0
9430290.0,295.35930834695534,294.15,297.15,0.0,282.16347859374997,0.0,0.0,0.0
9430350.0,295.3553193477447,294.15,297.15,0.0,282.14987196180556,0.0,0.0,0.0
9430410.0,295.35132806164995,294.15,297.15,0.0,282.1361924131944,0.0,0.0,0.0
9430470.0,295.34733444839503,294.15,297.15,0.0,282.12244078124996,0.0,0.0,0.0
9430530.0,295.3433384690934,294.15,297.15,0.0,282.10861789930556,0.0,0.0,0.0
9430590.0,295.33934008621713,294.15,297.15,0.0,282.0947246006944,0.0,0.0,0.0
9430650.0,295.3353392635696,294.15,297.15,0.0,282.08076171874995,0.0,0.0,0.0
9430710.0,295.3313359662576,294.15,297.15,0.0,282.06673008680553,0.0,0.0,0.0
9430770.0,295.3273301606663,294.15,297.15,0.0,282.0526305381944,0.0,0.0,0.0
9430830.0,295.32332181443496,294.15,297.15,0.0,282.03846390625,0.0,0.0,0.0
9430890.0,295.3193108964334,294.15,297.15,0.0,282.02423102430555,0.0,0.0,0.0
9430950.0,295.31529737673975,294.15,297.15,0.0,282.0099327256944,0.0,0.0,0.0
9431010.0,295.31128122661903,294.15,297.15,0.0,281.99556984375,0.0,0.0,0.0
9431070.0,295.3072624185022,294.15,297.15,0.0,281.98114321180554,0.0,0.0,0.0
9431130.0,295.3032409259662,294.15,297.15,0.0,281.9666536631944,0.0,0.0,0.0
9431190.0,295.29921672371427,294.15,297.15,0.0,281.95210203125,0.0,0.0,0.0
9431250.0,295.29518978755743,294.15,297.15,0.0,281.9374891493055,0.0,0.0,0.0
9431310.0,295.2911600943954,294.15,297.15,0.0,281.9228158506944,0.0,0.0,0.0
9431370.0,295.2871276221993,294.15,297.15,0.0,281.90808296874997,0.0,0.0,0.0
9431430.0,295.28309234999335,294.15,297.15,0.0,281.89329133680553,0.0,0.0,0.0
9431490.0,295.2790542578384,294.15,297.15,0.0,281.87844178819444,0.0,0.0,0.0
9431550.0,295.27501332681453,294.15,297.15,0.0,281.86353515624995,0.0,0.0,0.0
9431610.0,295.2709695390048,294.15,297.15,0.0,281.8485722743055,0.0,0.0,0.0
9431670.0,295.26692287747915,294.15,297.15,0.0,281.83355397569443,0.0,0.0,0.0
9431730.0,295.26287332627817,294.15,297.15,0.0,281.81848109375,0.0,0.0,0.0
9431790.0,295.2588208703978,294.15,297.15,0.0,281.80335446180555,0.0,0.0,0.0
9431850.0,295.25476549577365,294.15,297.15,0.0,281.78817491319444,0.0,0.0,0.0
9431910.0,295.25070718926617,294.15,297.15,0.0,281.77294328125,0.0,0.0,0.0
9431970.0,295.24664593864543,294.15,297.15,0.0,281.7576603993055,0.0,0.0,0.0
9432030.0,295.2425816885608,294.15,297.15,0.0,281.74230401041666,0.0,0.0,0.0
9432090.0,295.2385139714424,294.15,297.15,0.0,281.7267386383928,0.0,0.0,0.0
9432150.0,295.2344422107474,294.15,297.15,0.0,281.71094773065477,0.0,0.0,0.0
9432210.0,295.230365948288,294.15,297.15,0.0,281.69493807291667,0.0,0.0,0.0
9432270.0,295.22628482437915,294.15,297.15,0.0,281.6787164508928,0.0,0.0,0.0
9432330.0,295.2221985605022,294.15,297.15,0.0,281.6622896502976,0.0,0.0,0.0
9432390.0,295.2181069443508,294.15,297.15,0.0,281.6456644568452,0.0,0.0,0.0
9432450.0,295.214009817087,294.15,297.15,0.0,281.62884765625,0.0,0.0,0.0
9432510.0,295.20990706259204,294.15,297.15,0.0,281.6118460342262,0.0,0.0,0.0
9432570.0,295.20579859848465,294.15,297.15,0.0,281.5946663764881,0.0,0.0,0.0
9432630.0,295.20168436868283,294.15,297.15,0.0,281.57731546875,0.0,0.0,0.0
9432690.0,295.19756433730026,294.15,297.15,0.0,281.5598000967262,0.0,0.0,0.0
9432750.0,295.19343848368754,294.15,297.15,0.0,281.54212704613093,0.0,0.0,0.0
9432810.0,295.1893067984471,294.15,297.15,0.0,281.5243031026786,0.0,0.0,0.0
9432870.0,295.1851692802712,294.15,297.15,0.0,281.50633505208333,0.0,0.0,0.0
9432930.0,295.18102593347123,294.15,297.15,0.0,281.4882296800595,0.0,0.0,0.0
9432990.0,295.17687676608335,294.15,297.15,0.0,281.4699937723214,0.0,0.0,0.0
9433050.0,295.17272178845235,294.15,297.15,0.0,281.4516341145833,0.0,0.0,0.0
9433110.0,295.1685610122085,294.15,297.15,0.0,281.4331574925595,0.0,0.0,0.0
9433170.0,295.16439444956484,294.15,297.15,0.0,281.4145706919643,0.0,0.0,0.0
9433230.0,295.16022211287446,294.15,297.15,0.0,281.3958804985119,0.0,0.0,0.0
9433290.0,295.15604401439475,294.15,297.15,0.0,281.3770936979166,0.0,0.0,0.0
9433350.0,295.15186016621567,294.15,297.15,0.0,281.3582170758928,0.0,0.0,0.0
9433410.0,295.1476705803152,294.15,297.15,0.0,281.3392574181547,0.0,0.0,0.0
9433470.0,295.14347526871177,294.15,297.15,0.0,281.3202215104167,0.0,0.0,0.0
9433530.0,295.1392742436881,294.15,297.15,0.0,281.30111613839284,0.0,0.0,0.0
9433590.0,295.13506751806597,294.15,297.15,0.0,281.2819480877976,0.0,0.0,0.0
9433650.0,295.1308551055148,294.15,297.15,0.0,281.2627241443452,0.0,0.0,0.0
9433710.0,295.12663702088116,294.15,297.15,0.0,281.24345109374997,0.0,0.0,0.0
9433770.0,295.12241328052636,294.15,297.15,0.0,281.22413572172616,0.0,0.0,0.0
9433830.0,295.11818390304694,294.15,297.15,0.0,281.20478481398806,0.0,0.0,0.0
9433890.0,295.1139489087895,294.15,297.15,0.0,281.18540515625,0.0,0.0,0.0
9433950.0,295.1097083202643,294.15,297.15,0.0,281.16600353422615,0.0,0.0,0.0
9434010.0,295.1054621631953,294.15,297.15,0.0,281.14658673363095,0.0,0.0,0.0
9434070.0,295.10121046641177,294.15,297.15,0.0,281.1271615401786,0.0,0.0,0.0
9434130.0,295.0969532621197,294.15,297.15,0.0,281.1077347395833,0.0,0.0,0.0
9434190.0,295.09269058615394,294.15,297.15,0.0,281.0883131175595,0.0,0.0,0.0
9434250.0,295.0884224782086,294.15,297.15,0.0,281.0689034598214,0.0,0.0,0.0
9434310.0,295.0841489820483,294.15,297.15,0.0,281.0495125520833,0.0,0.0,0.0
9434370.0,295.07987014570017,294.15,297.15,0.0,281.0301471800595,0.0,0.0,0.0
9434430.0,295.0755860216269,294.15,297.15,0.0,281.0108141294643,0.0,0.0,0.0
9434490.0,295.0712966668841,294.15,297.15,0.0,280.9915201860119,0.0,0.0,0.0
9434550.0,295.0670021432612,294.15,297.15,0.0,280.97227213541663,0.0,0.0,0.0
9434610.0,295.0627025174099,294.15,297.15,0.0,280.95307676339286,0.0,0.0,0.0
9434670.0,295.05839786095976,294.15,297.15,0.0,280.9339408556547,0.0,0.0,0.0
9434730.0,295.05408825062494,294.15,297.15,0.0,280.9148711979166,0.0,0.0,0.0
9434790.0,295.0497737683029,294.15,297.15,0.0,280.89587457589283,0.0,0.0,0.0
9434850.0,295.0454545011669,294.15,297.15,0.0,280.87695777529757,0.0,0.0,0.0
9434910.0,295.04113054175554,294.15,297.15,0.0,280.8581275818452,0.0,0.0,0.0
9434970.0,295.03680198806035,294.15,297.15,0.0,280.83939078124996,0.0,0.0,0.0
9435030.0,295.03246894380675,294.15,297.15,0.0,280.82075415922617,0.0,0.0,0.0
9435090.0,295.02813153369164,294.15,297.15,0.0,280.80222450148807,0.0,0.0,0.0
9435150.0,295.023789991065,294.15,297.15,0.0,280.78380859375,0.0,0.0,0.0
9435210.0,295.01944475215544,294.15,297.15,0.0,280.76551322172617,0.0,0.0,0.0
9435270.0,295.0150964422471,294.15,297.15,0.0,280.7473451711309,0.0,0.0,0.0
9435330.0,295.01074579437,294.15,297.15,0.0,280.7293112276785,0.0,0.0,0.0
9435390.0,295.00639356623503,294.15,297.15,0.0,280.7114181770833,0.0,0.0,0.0
9435450.0,295.00204048099783,294.15,297.15,0.0,280.6936728050595,0.0,0.0,0.0
9435510.0,294.99768719521353,294.15,297.15,0.0,280.6760818973214,0.0,0.0,0.0
9435570.0,294.9933342850559,294.15,297.15,0.0,280.6586522395833,0.0,0.0,0.0
9435630.0,294.98898221368074,294.15,297.15,0.0,280.64137324218746,0.0,0.0,0.0
9435690.0,294.98463108646854,294.15,297.15,0.0,280.624146735491,0.0,0.0,0.0
